Name,Surname,Homework1,Homework2,Homework3,Homework4,Homework5,Exam
Name664,Surname664,1,8,10,7,4,8
Name665,Surname665,5,8,4,4,6,8
Name666,Surname666,1,5,4,9,8,6
Name667,Surname667,3,4,2,10,2,3
Name668,Surname668,6,3,6,5,6,10
Name669,Surname669,6,10,3,4,9,1
Name670,Surname670,3,8,9,4,5,7
Name671,Surname671,7,10,1,4,4,9
Name672,Surname672,4,8,4,8,10,7
Name673,Surname673,6,1,4,10,6,8
Name674,Surname674,4,4,1,4,1,3
Name675,Surname675,1,7,1,3,3,8
Name676,Surname676,8,3,3,1,1,9
Name677,Surname677,6,5,10,3,1,2
Name678,Surname678,1,6,8,5,7,5
Name679,Surname679,10,8,8,10,7,9
Name680,Surname680,6,4,9,6,4,10
Name681,Surname681,9,2,4,2,4,1
Name682,Surname682,4,6,8,1,8,10
Name683,Surname683,2,8,2,8,10,3
Name684,Surname684,9,9,2,2,9,5
Name685,Surname685,1,1,7,8,5,10
Name686,Surname686,4,7,1,9,1,5
Name687,Surname687,7,1,9,4,10,9
Name688,Surname688,3,8,4,2,1,3
Name689,Surname689,8,6,5,9,10,10
Name690,Surname690,7,6,8,2,6,6
Name691,Surname691,7,3,10,2,2,2
Name692,Surname692,1,2,7,10,4,6
Name693,Surname693,10,6,2,9,8,10
Name694,Surname694,4,7,4,8,10,7
Name695,Surname695,6,2,3,8,2,3
Name696,Surname696,10,3,9,9,9,6
Name697,Surname697,7,1,4,9,1,8
Name698,Surname698,4,6,10,6,7,9
Name699,Surname699,4,3,2,9,1,1
Name700,Surname700,2,1,9,8,1,1
Name701,Surname701,8,6,10,4,10,9
Name702,Surname702,10,10,10,9,3,6
Name703,Surname703,6,10,10,2,1,8
Name704,Surname704,2,10,5,5,9,7
Name705,Surname705,9,1,4,10,7,6
Name706,Surname706,2,3,7,3,5,2
Name707,Surname707,3,6,9,10,8,6
Name708,Surname708,2,1,5,2,8,1
Name709,Surname709,9,9,8,1,1,7
Name710,Surname710,7,10,9,9,7,8
Name711,Surname711,1,5,5,9,4,6
Name712,Surname712,1,5,2,8,7,6
Name713,Surname713,10,10,8,7,4,5
Name714,Surname714,2,10,2,2,4,1
Name715,Surname715,5,10,1,7,8,7
Name716,Surname716,8,1,4,3,7,7
Name717,Surname717,8,4,1,3,9,2
Name718,Surname718,5,5,9,8,4,7
Name719,Surname719,10,7,4,5,8,10
Name720,Surname720,10,8,3,10,9,5
Name721,Surname721,5,6,9,9,5,2
Name722,Surname722,1,1,7,1,2,2
Name723,Surname723,9,5,4,10,10,2
Name724,Surname724,5,5,10,10,3,2
Name725,Surname725,6,5,1,3,5,8
Name726,Surname726,3,5,1,8,8,7
Name727,Surname727,6,6,8,5,6,6
Name728,Surname728,5,5,1,6,2,4
Name729,Surname729,3,7,3,5,2,4
Name730,Surname730,3,7,9,4,10,5
Name731,Surname731,5,7,4,3,6,10
Name732,Surname732,2,10,3,7,5,10
Name733,Surname733,4,6,7,7,4,9
Name734,Surname734,8,4,2,3,6,3
Name735,Surname735,9,4,9,10,4,3
Name736,Surname736,1,5,1,6,1,9
Name737,Surname737,7,10,1,2,3,4
Name738,Surname738,10,8,3,5,5,8
Name739,Surname739,1,10,4,5,2,1
Name740,Surname740,6,5,9,10,8,2
Name741,Surname741,8,2,7,10,1,9
Name742,Surname742,5,4,9,1,3,8
Name743,Surname743,4,10,6,10,10,4
Name744,Surname744,2,5,7,7,6,1
Name745,Surname745,2,6,9,10,6,1
Name746,Surname746,3,5,5,8,1,9
Name747,Surname747,2,6,6,4,3,1
Name748,Surname748,1,9,4,5,8,1
Name749,Surname749,4,4,6,10,6,1
Name750,Surname750,10,5,2,2,8,3
Name751,Surname751,1,10,4,2,4,7
Name752,Surname752,6,8,6,5,7,2
Name753,Surname753,7,5,6,4,9,6
Name754,Surname754,10,9,4,10,7,5
Name755,Surname755,4,1,9,10,9,3
Name756,Surname756,7,2,5,9,1,4
Name757,Surname757,4,8,8,2,2,10
Name758,Surname758,4,9,8,6,7,8
Name759,Surname759,5,4,5,7,7,1
Name760,Surname760,4,4,3,1,3,10
Name761,Surname761,9,4,2,9,3,8
Name762,Surname762,8,10,3,4,9,10
Name763,Surname763,1,5,9,7,5,4
Name764,Surname764,6,5,2,6,1,1
Name765,Surname765,5,9,9,6,4,1
Name766,Surname766,7,6,10,5,8,8
Name767,Surname767,4,2,3,8,7,5
Name768,Surname768,3,1,7,8,10,6
Name769,Surname769,6,10,7,5,6,5
Name770,Surname770,10,2,3,2,10,5
Name771,Surname771,6,3,1,10,5,3
Name772,Surname772,7,8,8,3,1,5
Name773,Surname773,9,2,3,3,8,8
Name774,Surname774,6,9,3,9,4,2
Name775,Surname775,8,8,2,9,9,2
Name776,Surname776,8,10,5,2,9,1
Name777,Surname777,1,3,1,7,7,4
Name778,Surname778,2,5,10,5,8,8
Name779,Surname779,6,8,3,4,3,3
Name780,Surname780,4,9,7,4,5,5
Name781,Surname781,9,7,5,3,2,2
Name782,Surname782,6,1,6,1,4,1
Name783,Surname783,8,3,6,7,4,7
Name784,Surname784,8,3,6,8,6,9
Name785,Surname785,3,8,3,5,6,1
Name786,Surname786,9,10,1,3,5,8
Name787,Surname787,8,2,3,10,8,4
Name788,Surname788,6,3,5,7,7,10
Name789,Surname789,4,8,6,1,3,8
Name790,Surname790,8,9,2,5,10,1
Name791,Surname791,10,4,5,9,1,8
Name792,Surname792,9,10,9,10,1,4
Name793,Surname793,9,6,1,4,5,10
Name794,Surname794,7,6,6,4,2,1
Name795,Surname795,10,8,8,6,4,4
Name796,Surname796,4,5,7,6,9,2
Name797,Surname797,4,4,7,6,8,2
Name798,Surname798,5,1,7,6,5,9
Name799,Surname799,2,8,5,5,8,6
Name800,Surname800,1,4,4,8,6,7
Name801,Surname801,8,9,1,1,3,8
Name802,Surname802,9,6,9,4,5,5
Name803,Surname803,9,10,3,7,7,6
Name804,Surname804,10,7,6,1,6,3
Name805,Surname805,8,8,8,8,8,8
Name806,Surname806,1,1,4,7,8,9
Name807,Surname807,5,4,9,8,10,4
Name808,Surname808,7,6,4,2,8,4
Name809,Surname809,10,10,10,9,5,4
Name810,Surname810,10,8,4,7,6,1
Name811,Surname811,4,4,8,2,6,4
Name812,Surname812,1,7,6,9,4,3
Name813,Surname813,2,2,2,7,4,8
Name814,Surname814,9,9,3,1,2,6
Name815,Surname815,3,7,2,4,3,7
Name816,Surname816,6,3,2,5,10,1
Name817,Surname817,2,3,8,3,10,6
Name818,Surname818,9,10,8,3,3,4
Name819,Surname819,8,1,9,8,9,8
Name820,Surname820,1,3,9,9,10,2
Name821,Surname821,6,4,1,1,7,6
Name822,Surname822,7,7,8,3,4,2
Name823,Surname823,9,10,4,6,9,3
Name824,Surname824,9,7,3,8,9,10
Name825,Surname825,3,1,3,9,2,4
Name826,Surname826,2,5,8,7,9,10
Name827,Surname827,4,3,9,5,9,8
Name828,Surname828,7,2,7,2,4,9
Name829,Surname829,9,4,10,3,9,10
Name830,Surname830,10,4,8,7,2,5
Name831,Surname831,2,7,2,10,5,5
Name832,Surname832,4,8,9,6,1,8
Name833,Surname833,8,3,3,5,4,1
Name834,Surname834,7,2,9,6,9,9
Name835,Surname835,7,7,6,8,4,8
Name836,Surname836,3,7,5,7,9,1
Name837,Surname837,5,8,5,6,8,7
Name838,Surname838,6,9,9,9,1,6
Name839,Surname839,9,5,2,8,1,3
Name840,Surname840,3,6,4,8,6,6
Name841,Surname841,8,3,10,1,3,6
Name842,Surname842,5,5,3,9,7,2
Name843,Surname843,1,3,1,2,2,10
Name844,Surname844,1,3,4,5,7,5
Name845,Surname845,5,7,5,2,10,3
Name846,Surname846,9,3,7,8,9,3
Name847,Surname847,8,10,9,5,1,2
Name848,Surname848,7,9,10,5,2,2
Name849,Surname849,10,4,7,9,9,1
Name850,Surname850,7,6,6,9,2,4
Name851,Surname851,8,8,1,10,6,5
Name852,Surname852,8,1,7,9,2,3
Name853,Surname853,8,10,1,9,3,6
Name854,Surname854,2,3,6,6,1,5
Name855,Surname855,4,10,10,8,7,6
Name856,Surname856,6,9,2,2,4,8
Name857,Surname857,5,4,1,10,1,6
Name858,Surname858,10,2,5,2,5,1
Name859,Surname859,9,7,8,4,5,8
Name860,Surname860,7,8,5,5,2,8
Name861,Surname861,4,6,9,4,5,9
Name862,Surname862,5,1,6,10,2,5
Name863,Surname863,3,7,10,10,2,4
Name864,Surname864,4,6,9,7,4,4
Name865,Surname865,3,5,9,10,7,2
Name866,Surname866,10,2,9,5,8,7
Name867,Surname867,5,5,8,1,8,1
Name868,Surname868,2,3,5,4,10,7
Name869,Surname869,9,4,9,1,2,1
Name870,Surname870,5,10,2,2,5,1
Name871,Surname871,3,8,4,7,4,7
Name872,Surname872,10,5,6,2,5,3
Name873,Surname873,9,3,9,8,10,7
Name874,Surname874,2,5,10,5,1,5
Name875,Surname875,5,9,3,2,8,6
Name876,Surname876,6,7,1,9,9,10
Name877,Surname877,6,2,5,7,5,4
Name878,Surname878,4,2,4,9,1,5
Name879,Surname879,9,4,8,3,6,5
Name880,Surname880,5,5,7,6,5,9
Name881,Surname881,1,10,7,4,7,2
Name882,Surname882,8,2,7,2,3,1
Name883,Surname883,7,10,4,9,10,9
Name884,Surname884,8,7,4,7,2,7
Name885,Surname885,8,4,9,5,5,8
Name886,Surname886,2,2,4,9,10,1
Name887,Surname887,3,5,9,2,5,9
Name888,Surname888,1,5,7,2,8,6
Name889,Surname889,7,5,9,9,8,3
Name890,Surname890,3,4,2,2,5,6
Name891,Surname891,3,4,4,1,7,7
Name892,Surname892,3,8,9,4,10,3
Name893,Surname893,7,8,2,8,9,8
Name894,Surname894,5,3,6,1,9,7
Name895,Surname895,7,7,5,2,3,10
Name896,Surname896,5,5,10,1,10,1
Name897,Surname897,7,9,10,3,6,8
Name898,Surname898,8,5,7,9,6,1
Name899,Surname899,7,8,8,6,3,5
Name900,Surname900,9,1,8,5,2,4
Name901,Surname901,9,6,1,4,1,10
Name902,Surname902,7,1,3,3,6,10
Name903,Surname903,3,7,7,6,9,9
Name904,Surname904,4,6,4,1,10,3
Name905,Surname905,7,2,10,10,10,1
Name906,Surname906,10,6,8,7,6,4
Name907,Surname907,1,9,2,7,9,9
Name908,Surname908,10,6,4,3,7,6
Name909,Surname909,6,3,1,2,7,4
Name910,Surname910,5,9,2,4,10,8
Name911,Surname911,3,7,5,7,4,10
Name912,Surname912,7,5,3,10,7,10
Name913,Surname913,3,3,10,9,10,9
Name914,Surname914,7,6,2,7,5,4
Name915,Surname915,6,7,9,7,5,3
Name916,Surname916,6,10,4,9,6,6
Name917,Surname917,8,6,1,8,5,9
Name918,Surname918,10,1,7,5,8,9
Name919,Surname919,2,6,1,5,2,10
Name920,Surname920,1,1,7,1,1,3
Name921,Surname921,6,3,8,6,1,10
Name922,Surname922,10,3,3,10,6,2
Name923,Surname923,6,2,7,2,7,6
Name924,Surname924,1,10,7,10,7,4
Name925,Surname925,5,1,4,8,4,5
Name926,Surname926,6,2,4,1,6,5
Name927,Surname927,4,5,1,4,7,2
Name928,Surname928,4,9,2,5,3,3
Name929,Surname929,7,4,9,8,6,10
Name930,Surname930,7,8,7,4,3,3
Name931,Surname931,4,1,2,8,7,10
Name932,Surname932,10,3,3,10,2,4
Name933,Surname933,6,1,3,4,1,8
Name934,Surname934,2,7,2,8,2,5
Name935,Surname935,3,8,10,6,4,1
Name936,Surname936,1,1,6,8,5,7
Name937,Surname937,9,1,4,9,5,5
Name938,Surname938,6,4,3,7,3,7
Name939,Surname939,1,10,7,7,6,3
Name940,Surname940,8,2,4,2,2,5
Name941,Surname941,2,10,5,6,6,10
Name942,Surname942,10,7,1,2,7,2
Name943,Surname943,1,1,3,6,4,5
Name944,Surname944,5,4,10,3,8,5
Name945,Surname945,10,6,10,10,3,8
Name946,Surname946,8,4,5,8,4,7
Name947,Surname947,1,2,8,5,8,8
Name948,Surname948,7,1,8,1,4,9
Name949,Surname949,3,9,1,8,1,5
Name950,Surname950,9,4,2,2,6,2
Name951,Surname951,5,10,4,6,2,2
Name952,Surname952,4,10,7,1,2,6
Name953,Surname953,3,10,8,10,1,2
Name954,Surname954,4,2,1,3,4,10
Name955,Surname955,4,1,9,10,4,8
Name956,Surname956,3,4,7,9,1,7
Name957,Surname957,1,3,10,6,8,8
Name958,Surname958,4,3,4,10,2,3
Name959,Surname959,3,7,10,1,7,9
Name960,Surname960,4,2,5,2,9,1
Name961,Surname961,10,10,4,4,9,10
Name962,Surname962,7,7,4,7,6,4
Name963,Surname963,1,8,7,8,9,7
Name964,Surname964,9,9,3,7,9,10
Name965,Surname965,10,2,8,2,5,3
Name966,Surname966,8,10,8,3,5,5
Name967,Surname967,1,1,8,5,9,3
Name968,Surname968,9,9,8,6,7,7
Name969,Surname969,9,2,6,8,8,1
Name970,Surname970,10,8,2,9,7,4
Name971,Surname971,5,9,1,10,1,1
Name972,Surname972,3,9,10,4,10,1
Name973,Surname973,6,10,8,7,4,1
Name974,Surname974,3,10,4,4,7,5
Name975,Surname975,8,4,10,6,3,5
Name976,Surname976,2,4,7,2,3,9
Name977,Surname977,6,3,7,5,7,4
Name978,Surname978,9,5,9,5,7,1
Name979,Surname979,4,1,5,2,8,6
Name980,Surname980,10,8,10,8,1,7
Name981,Surname981,9,6,6,9,10,1
Name982,Surname982,10,7,5,9,7,1
Name983,Surname983,3,3,9,9,3,9
Name984,Surname984,4,8,1,8,4,7
Name985,Surname985,5,4,10,7,10,1
Name986,Surname986,9,5,8,10,10,10
Name987,Surname987,1,8,10,1,5,2
Name988,Surname988,4,2,8,9,3,9
Name989,Surname989,9,3,1,5,6,10
Name990,Surname990,7,4,9,2,5,6
Name991,Surname991,8,10,3,9,1,6
Name992,Surname992,9,5,8,4,3,1
Name993,Surname993,2,5,3,4,6,9
Name994,Surname994,10,3,10,3,9,8
Name995,Surname995,8,5,6,6,5,5
Name996,Surname996,8,8,6,9,6,6
Name997,Surname997,8,4,9,3,8,2
Name998,Surname998,4,7,6,4,1,8
Name999,Surname999,3,2,1,8,3,8
Name1000,Surname1000,5,6,7,8,9,7
Name1001,Surname1001,4,10,8,7,6,1
Name1002,Surname1002,5,8,3,9,8,7
Name1003,Surname1003,5,2,9,9,8,4
Name1004,Surname1004,1,5,9,8,5,1
Name1005,Surname1005,10,10,3,8,6,5
Name1006,Surname1006,5,2,3,2,4,3
Name1007,Surname1007,7,8,1,7,5,9
Name1008,Surname1008,3,9,10,9,3,9
Name1009,Surname1009,6,9,1,10,6,5
Name1010,Surname1010,3,2,2,7,8,1
Name1011,Surname1011,2,4,8,7,1,8
Name1012,Surname1012,6,8,4,7,3,9
Name1013,Surname1013,10,8,8,6,8,1
Name1014,Surname1014,2,6,1,6,2,3
Name1015,Surname1015,2,9,4,1,10,3
Name1016,Surname1016,6,2,6,6,1,9
Name1017,Surname1017,6,3,4,1,8,4
Name1018,Surname1018,8,3,7,5,1,6
Name1019,Surname1019,2,9,2,1,2,10
Name1020,Surname1020,7,8,4,7,8,5
Name1021,Surname1021,6,4,6,1,9,2
Name1022,Surname1022,4,2,7,7,4,8
Name1023,Surname1023,7,3,1,3,6,10
Name1024,Surname1024,5,5,6,8,5,4
Name1025,Surname1025,3,9,4,2,4,5
Name1026,Surname1026,8,7,9,10,5,3
Name1027,Surname1027,4,2,8,9,4,5
Name1028,Surname1028,4,1,6,5,4,3
Name1029,Surname1029,9,2,3,5,4,6
Name1030,Surname1030,8,2,1,8,9,5
Name1031,Surname1031,10,6,6,9,7,9
Name1032,Surname1032,4,2,7,10,9,7
Name1033,Surname1033,9,6,5,5,7,10
Name1034,Surname1034,10,4,5,3,3,2
Name1035,Surname1035,6,8,10,10,9,7
Name1036,Surname1036,7,1,10,7,7,2
Name1037,Surname1037,3,9,10,9,3,6
Name1038,Surname1038,7,6,5,4,4,6
Name1039,Surname1039,2,6,1,3,8,4
Name1040,Surname1040,9,9,7,7,4,1
Name1041,Surname1041,2,8,6,8,1,3
Name1042,Surname1042,10,1,8,1,1,9
Name1043,Surname1043,8,1,8,10,9,10
Name1044,Surname1044,6,9,3,10,8,3
Name1045,Surname1045,5,10,4,10,4,4
Name1046,Surname1046,10,10,9,7,5,2
Name1047,Surname1047,7,5,7,4,5,6
Name1048,Surname1048,2,4,4,7,10,6
Name1049,Surname1049,5,7,2,7,1,6
Name1050,Surname1050,3,1,10,2,7,4
Name1051,Surname1051,3,3,8,2,1,8
Name1052,Surname1052,3,8,7,8,3,3
Name1053,Surname1053,8,6,4,8,10,4
Name1054,Surname1054,2,3,1,1,6,5
Name1055,Surname1055,8,4,9,4,6,3
Name1056,Surname1056,2,8,9,9,2,7
Name1057,Surname1057,8,2,6,1,10,4
Name1058,Surname1058,7,6,2,3,10,3
Name1059,Surname1059,9,10,8,4,6,2
Name1060,Surname1060,3,6,1,1,2,8
Name1061,Surname1061,1,8,5,9,1,9
Name1062,Surname1062,9,9,1,9,4,1
Name1063,Surname1063,1,3,10,10,3,5
Name1064,Surname1064,6,9,5,5,1,2
Name1065,Surname1065,3,9,6,1,1,3
Name1066,Surname1066,6,6,1,6,9,8
Name1067,Surname1067,3,3,4,5,7,3
Name1068,Surname1068,9,6,8,10,8,10
Name1069,Surname1069,7,6,1,2,8,10
Name1070,Surname1070,6,10,10,9,10,6
Name1071,Surname1071,1,2,6,1,5,1
Name1072,Surname1072,8,2,3,10,5,1
Name1073,Surname1073,5,2,8,1,1,2
Name1074,Surname1074,2,8,3,3,5,7
Name1075,Surname1075,8,3,8,3,3,4
Name1076,Surname1076,8,1,8,7,7,7
Name1077,Surname1077,8,3,2,9,8,6
Name1078,Surname1078,6,3,9,4,2,6
Name1079,Surname1079,10,1,1,4,5,5
Name1080,Surname1080,3,10,6,4,1,9
Name1081,Surname1081,5,8,6,5,4,4
Name1082,Surname1082,8,6,4,7,7,10
Name1083,Surname1083,8,1,2,7,8,2
Name1084,Surname1084,3,5,2,2,10,6
Name1085,Surname1085,7,1,8,2,4,8
Name1086,Surname1086,7,10,7,2,8,4
Name1087,Surname1087,2,8,10,2,10,1
Name1088,Surname1088,3,7,5,7,4,8
Name1089,Surname1089,5,10,2,10,7,1
Name1090,Surname1090,10,3,9,9,6,8
Name1091,Surname1091,7,2,5,2,10,1
Name1092,Surname1092,3,4,4,1,5,8
Name1093,Surname1093,1,10,5,4,1,1
Name1094,Surname1094,3,3,8,8,4,8
Name1095,Surname1095,2,4,8,3,2,6
Name1096,Surname1096,3,1,9,6,3,2
Name1097,Surname1097,2,2,8,7,3,5
Name1098,Surname1098,10,4,5,1,6,6
Name1099,Surname1099,7,3,3,10,6,7
Name1100,Surname1100,8,4,9,10,7,2
Name1101,Surname1101,8,8,7,8,2,7
Name1102,Surname1102,8,10,8,5,3,4
Name1103,Surname1103,5,2,8,3,4,1
Name1104,Surname1104,5,6,9,1,5,10
Name1105,Surname1105,10,5,5,8,8,5
Name1106,Surname1106,6,5,10,3,7,1
Name1107,Surname1107,6,6,1,2,9,8
Name1108,Surname1108,3,3,8,1,7,5
Name1109,Surname1109,7,10,2,5,7,7
Name1110,Surname1110,1,6,5,8,3,5
Name1111,Surname1111,5,1,1,8,6,8
Name1112,Surname1112,4,4,2,4,7,10
Name1113,Surname1113,2,10,1,10,7,7
Name1114,Surname1114,7,10,6,9,6,8
Name1115,Surname1115,3,8,4,3,7,1
Name1116,Surname1116,4,2,3,10,10,9
Name1117,Surname1117,5,1,5,6,5,5
Name1118,Surname1118,2,2,6,1,10,5
Name1119,Surname1119,2,6,6,7,8,9
Name1120,Surname1120,3,5,3,5,2,10
Name1121,Surname1121,7,3,9,9,10,2
Name1122,Surname1122,8,3,7,1,7,5
Name1123,Surname1123,7,4,8,6,1,3
Name1124,Surname1124,2,2,8,2,8,3
Name1125,Surname1125,6,2,10,6,3,4
Name1126,Surname1126,3,5,8,7,3,7
Name1127,Surname1127,3,5,8,9,9,4
Name1128,Surname1128,6,9,7,3,2,7
Name1129,Surname1129,6,10,8,6,5,6
Name1130,Surname1130,4,9,2,3,7,3
Name1131,Surname1131,10,9,8,4,6,1
Name1132,Surname1132,3,10,8,5,10,2
Name1133,Surname1133,10,7,5,3,7,4
Name1134,Surname1134,10,3,6,3,8,10
Name1135,Surname1135,3,10,2,10,3,9
Name1136,Surname1136,6,5,2,5,6,9
Name1137,Surname1137,7,3,5,7,5,5
Name1138,Surname1138,2,8,9,10,10,4
Name1139,Surname1139,9,1,1,10,1,1
Name1140,Surname1140,9,2,8,7,2,2
Name1141,Surname1141,6,10,4,6,4,5
Name1142,Surname1142,7,3,9,2,3,4
Name1143,Surname1143,7,1,4,6,3,1
Name1144,Surname1144,1,5,3,4,1,5
Name1145,Surname1145,3,4,1,2,3,8
Name1146,Surname1146,9,4,10,6,2,6
Name1147,Surname1147,4,4,7,3,3,10
Name1148,Surname1148,1,9,10,5,7,7
Name1149,Surname1149,5,5,5,5,5,4
Name1150,Surname1150,1,7,2,3,3,3
Name1151,Surname1151,8,6,7,1,7,2
Name1152,Surname1152,3,1,6,2,7,6
Name1153,Surname1153,1,8,2,9,3,8
Name1154,Surname1154,1,7,6,4,8,2
Name1155,Surname1155,9,10,8,1,5,6
Name1156,Surname1156,5,1,2,9,8,6
Name1157,Surname1157,5,2,4,1,3,6
Name1158,Surname1158,2,9,3,6,2,1
Name1159,Surname1159,9,8,4,5,7,5
Name1160,Surname1160,2,1,2,6,2,9
Name1161,Surname1161,1,5,8,3,9,8
Name1162,Surname1162,8,4,1,7,1,1
Name1163,Surname1163,1,7,4,3,10,4
Name1164,Surname1164,2,4,7,10,6,8
Name1165,Surname1165,8,1,7,6,10,7
Name1166,Surname1166,5,3,6,10,5,9
Name1167,Surname1167,9,8,1,2,10,2
Name1168,Surname1168,4,4,8,8,10,5
Name1169,Surname1169,1,6,8,8,1,3
Name1170,Surname1170,3,9,9,7,2,4
Name1171,Surname1171,10,4,3,2,8,2
Name1172,Surname1172,7,7,8,1,7,3
Name1173,Surname1173,4,6,3,5,6,4
Name1174,Surname1174,1,10,7,3,1,9
Name1175,Surname1175,6,4,4,7,8,6
Name1176,Surname1176,10,7,9,7,6,10
Name1177,Surname1177,4,8,7,7,2,10
Name1178,Surname1178,10,4,6,6,4,10
Name1179,Surname1179,6,9,4,3,8,7
Name1180,Surname1180,5,6,7,2,7,8
Name1181,Surname1181,5,3,2,1,3,5
Name1182,Surname1182,5,10,2,9,2,3
Name1183,Surname1183,2,1,2,10,10,10
Name1184,Surname1184,7,2,9,7,7,2
Name1185,Surname1185,4,2,10,3,2,1
Name1186,Surname1186,9,8,1,6,8,9
Name1187,Surname1187,9,3,5,9,1,7
Name1188,Surname1188,1,6,4,4,6,3
Name1189,Surname1189,10,3,9,9,4,1
Name1190,Surname1190,2,4,4,6,8,6
Name1191,Surname1191,8,5,2,7,8,10
Name1192,Surname1192,9,8,1,10,6,10
Name1193,Surname1193,8,10,6,2,3,6
Name1194,Surname1194,6,4,3,3,6,8
Name1195,Surname1195,10,5,8,8,3,4
Name1196,Surname1196,10,4,9,6,8,5
Name1197,Surname1197,2,1,2,3,4,7
Name1198,Surname1198,5,10,8,9,2,2
Name1199,Surname1199,5,5,10,10,2,6
Name1200,Surname1200,8,5,7,7,4,1
Name1201,Surname1201,1,10,7,2,3,4
Name1202,Surname1202,5,4,6,3,10,4
Name1203,Surname1203,1,9,5,2,4,6
Name1204,Surname1204,2,2,1,2,3,10
Name1205,Surname1205,6,8,7,10,2,7
Name1206,Surname1206,1,7,6,8,1,9
Name1207,Surname1207,7,4,2,8,1,1
Name1208,Surname1208,3,2,3,2,1,1
Name1209,Surname1209,4,9,8,5,1,4
Name1210,Surname1210,4,9,5,3,9,1
Name1211,Surname1211,3,6,9,8,2,5
Name1212,Surname1212,5,9,6,4,2,10
Name1213,Surname1213,3,7,2,5,9,6
Name1214,Surname1214,1,5,7,9,9,6
Name1215,Surname1215,8,7,7,4,5,1
Name1216,Surname1216,2,7,3,5,8,8
Name1217,Surname1217,7,9,4,1,5,6
Name1218,Surname1218,10,7,6,3,2,5
Name1219,Surname1219,8,3,6,3,3,3
Name1220,Surname1220,10,5,8,3,6,3
Name1221,Surname1221,9,6,7,8,7,4
Name1222,Surname1222,8,9,9,6,10,4
Name1223,Surname1223,1,3,3,5,6,9
Name1224,Surname1224,4,3,4,2,3,7
Name1225,Surname1225,6,1,7,2,2,4
Name1226,Surname1226,10,5,10,6,9,2
Name1227,Surname1227,8,1,6,6,10,3
Name1228,Surname1228,4,7,3,2,4,3
Name1229,Surname1229,9,9,8,9,5,7
Name1230,Surname1230,3,2,3,5,6,3
Name1231,Surname1231,9,1,4,6,2,7
Name1232,Surname1232,3,9,8,8,10,10
Name1233,Surname1233,4,1,10,5,3,4
Name1234,Surname1234,2,7,9,6,6,3
Name1235,Surname1235,4,3,6,6,6,2
Name1236,Surname1236,10,7,10,6,10,4
Name1237,Surname1237,6,4,3,9,8,8
Name1238,Surname1238,6,4,5,2,2,10
Name1239,Surname1239,8,7,3,8,10,4
Name1240,Surname1240,2,10,4,7,10,9
Name1241,Surname1241,5,3,1,3,4,7
Name1242,Surname1242,8,2,2,1,7,7
Name1243,Surname1243,3,10,9,1,2,10
Name1244,Surname1244,8,5,9,2,6,7
Name1245,Surname1245,7,5,4,3,7,9
Name1246,Surname1246,5,5,3,5,6,7
Name1247,Surname1247,2,6,8,2,1,3
Name1248,Surname1248,2,4,10,8,5,8
Name1249,Surname1249,6,8,1,3,10,8
Name1250,Surname1250,4,9,3,2,6,9
Name1251,Surname1251,3,5,10,5,9,6
Name1252,Surname1252,10,5,9,3,2,7
Name1253,Surname1253,6,5,10,8,6,2
Name1254,Surname1254,6,4,8,4,8,2
Name1255,Surname1255,9,7,5,10,10,4
Name1256,Surname1256,9,6,7,4,2,1
Name1257,Surname1257,3,7,7,6,4,1
Name1258,Surname1258,3,8,7,9,4,1
Name1259,Surname1259,10,8,1,9,9,8
Name1260,Surname1260,5,6,9,9,5,5
Name1261,Surname1261,6,3,3,1,3,8
Name1262,Surname1262,7,10,10,9,9,3
Name1263,Surname1263,8,2,7,6,8,5
Name1264,Surname1264,3,10,2,1,10,3
Name1265,Surname1265,4,4,8,8,1,3
Name1266,Surname1266,5,9,7,7,3,2
Name1267,Surname1267,10,9,9,8,6,10
Name1268,Surname1268,5,8,4,7,5,5
Name1269,Surname1269,6,7,6,5,1,2
Name1270,Surname1270,8,9,5,8,6,10
Name1271,Surname1271,7,7,2,3,2,4
Name1272,Surname1272,4,8,4,10,1,10
Name1273,Surname1273,4,4,10,3,8,2
Name1274,Surname1274,10,10,1,5,10,3
Name1275,Surname1275,10,9,3,8,7,9
Name1276,Surname1276,2,3,3,7,7,10
Name1277,Surname1277,2,4,6,8,4,9
Name1278,Surname1278,10,8,2,9,8,9
Name1279,Surname1279,2,9,3,8,6,8
Name1280,Surname1280,4,3,7,3,1,7
Name1281,Surname1281,5,1,7,3,1,5
Name1282,Surname1282,8,9,2,4,6,1
Name1283,Surname1283,7,9,1,1,9,9
Name1284,Surname1284,5,3,2,8,3,6
Name1285,Surname1285,10,5,9,8,5,8
Name1286,Surname1286,3,1,8,9,9,7
Name1287,Surname1287,3,10,6,9,5,10
Name1288,Surname1288,5,6,3,6,5,2
Name1289,Surname1289,1,3,8,2,9,2
Name1290,Surname1290,4,9,9,8,5,9
Name1291,Surname1291,6,3,7,1,10,8
Name1292,Surname1292,8,7,7,1,10,1
Name1293,Surname1293,8,1,8,1,6,1
Name1294,Surname1294,8,9,9,4,3,6
Name1295,Surname1295,6,9,7,5,5,10
Name1296,Surname1296,10,8,2,6,4,10
Name1297,Surname1297,10,1,8,7,5,7
Name1298,Surname1298,10,6,9,10,1,10
Name1299,Surname1299,5,2,9,3,8,5
